date,title,url,summary
"Thu, 26 Sep 2024 05:35:26 GMT","LAFC celebrates finally snapping its finals skid, winning the U.S. Open Cup",https://www.latimes.com/sports/soccer/lafc/story/2024-09-25/lafc-vs-kansas-city-in-u-s-open-cup-final,"<p>Omar Campos and Kei Kamara scored in extra time, lifting LAFC to a 3-1 win over Sporting Kansas City to clinch the franchise's first U.S. Open Cup title.</p>"
"Thu, 26 Sep 2024 05:08:56 GMT",Shohei Ohtani helps Dodgers breathe easier with win over Padres,https://www.latimes.com/sports/dodgers/story/2024-09-25/dodgers-padres-shohei-ohtani,"<p>Shohei Ohtani goes two for three with a double, a walk, two RBIs and his 56th stolen base as Dodgers defeat Padres.</p>"
"Thu, 26 Sep 2024 04:37:27 GMT",Verbum Dei drops its football program for rest of the season,https://www.latimes.com/sports/highschool/story/2024-09-25/verbum-dei-drops-its-football-program,"<p>Lack of players, resignation of head coach Kevin Smith cause Verbum Dei to end season with 0-4 record</p>"
"Thu, 26 Sep 2024 00:57:10 GMT",USC tackle Bear Alexander is redshirting after dispute over playing time,https://www.latimes.com/sports/usc/story/2024-09-25/usc-bear-alexander-redshirt-plans-to-transfer,"<p>USC defensive tackle Bear Alexander's relationship with the Trojans is 'severed' due to his limited playing time, his guardian told The Times.</p>"
"Wed, 25 Sep 2024 23:05:36 GMT","Even with off week ahead, Justin Herbert is determined not to miss Chargers-Chiefs",https://www.latimes.com/sports/chargers/story/2024-09-25/justin-herbert-limited-chargers-practice-starting-tackles-joey-bosa-sit-out,"<p>Justin Herbert says his injured ankle has improved, but he was limited in practice while six Chargers, including starting tackles and Joey Bosa, sat out.</p>"
"Wed, 25 Sep 2024 23:04:22 GMT",Will the Lakers ever trade their top draft picks? Rob Pelinka shares their strategy,https://www.latimes.com/sports/lakers/story/2024-09-25/lakers-redick-pelinka,<p>GM Rob Pelinka and coach JJ Redick on Wednesday highlighted the Lakers' offseason progress and the need to make the most of LeBron James' final years.</p>
"Wed, 25 Sep 2024 22:27:17 GMT","Seat-stealers, beware: A's beef up security with 'playoff-level' staffing for Oakland finale",https://www.latimes.com/sports/story/2024-09-25/oakland-athletics-final-home-game-coliseum-security,<p>The Oakland Athletics say a report that players and staff were told to make a quick exit after the team's final game at the Coliseum for safety reasons is 'not accurate.'</p>
"Wed, 25 Sep 2024 21:41:50 GMT","Dick Moss, the lawyer who helped bring free agency to MLB players nearly 50 years ago, dies",https://www.latimes.com/sports/story/2024-09-25/dick-moss-dead-mlb-free-agency-lawyer,"<p>Dick Moss, the lawyer who won the arbitration case that created free agency for MLB players in 1976, has died in Santa Monica, according to family. He was 93.</p>"
"Wed, 25 Sep 2024 13:31:51 GMT",High school flag football: Week 5 scores,https://www.latimes.com/sports/highschool/story/2024-09-25/high-school-flag-football-week-5-scores,<p>Check out this week's latest Los Angeles area high school flag football scores.</p>
"Wed, 25 Sep 2024 11:30:56 GMT","Despite franchise futility, Ron Washington believes he can teach the Angels how to win",https://www.latimes.com/sports/angels/story/2024-09-25/ron-washington-believes-teach-young-angels-how-to-win,"<p>Ron Washington admits it has been frustrating teaching inexperienced Angels how to be major-leaguers, but he is confident his work will pay off.</p>"
"Wed, 25 Sep 2024 11:30:25 GMT",Column: Former Southland players balance school and football in Ivy League,https://www.latimes.com/sports/highschool/story/2024-09-25/ivy-league-players-balance-school-and-football,<p>Former Gardena Serra standout Kai Honda is the latest Southland star set to begin his Ivy League days at Princeton.</p>
"Wed, 25 Sep 2024 11:15:14 GMT",This week's top high school football games,https://www.latimes.com/sports/highschool/story/2024-09-25/southland-top-high-school-football-games-week-5,<p>A look at this week's top high school football games in the Southland.</p>
"Wed, 25 Sep 2024 11:00:11 GMT",High school football: Week 6 schedule for Oct. 3-5,https://www.latimes.com/sports/highschool/story/2024-09-25/la-times-prep-football-week-6-schedule-october-3-5,"<p>Prep football: Week 6 schedule for Southland teams, Oct. 3-5.</p>"
"Wed, 25 Sep 2024 11:00:09 GMT","Shaikin: L.A. wants a parade, but can anyone on Dodgers pitch six innings?",https://www.latimes.com/sports/dodgers/story/2024-09-25/dodgers-vs-san-diego-padres,"<p>The Dodgers open the postseason next week, with the same question hanging over them that haunted them the last three years.</p>"
"Wed, 25 Sep 2024 07:14:17 GMT",'Doing it for Peter.' Padres see divine help from late owner in game-ending triple play,https://www.latimes.com/sports/dodgers/story/2024-09-25/dodgers-sidebar-tuesday,"<p>The Padres needed an act of divine intervention to win Tuesday and Manny Machado thinks they got one from Peter Seidler, who died last November.</p>"
"Wed, 25 Sep 2024 05:06:50 GMT",Triple play ends game as flat Dodgers lose to surging Padres,https://www.latimes.com/sports/dodgers/story/2024-09-24/dodgers-padres-tuesday-recap,"<p>With Shohei Ohtani waiting on deck, Miguel Rojas hit into a game-ending triple play as the Dodgers fell to the Padres.</p>"
"Wed, 25 Sep 2024 04:48:33 GMT",Sierra Canyon edges Marymount in girls' volleyball,https://www.latimes.com/sports/highschool/story/2024-09-24/sierra-canyon-marymount-girls-volleyball,<p>Sierra Canyon rallies to win the final two sets against Marymount in matchup of two of the best teams in the state.</p>
"Wed, 25 Sep 2024 04:13:23 GMT",Lincoln Riley confident USC offensive line can be 'damn good' despite Michigan loss,https://www.latimes.com/sports/usc/story/2024-09-24/lincoln-riley-confident-in-usc-o-line,<p>USC coach Lincoln Riley is encouraged by the offensive line's progress so far this season despite its struggles against Michigan's defensive front.</p>
"Wed, 25 Sep 2024 02:27:01 GMT",Clippers to limit Kawhi Leonard's training camp work because of knee,https://www.latimes.com/sports/clippers/story/2024-09-24/clippers-kawhi-leonard-knee-injury-update-coach-tyronn-lue-lawrence-frank,<p>Executive Lawrence Frank said swelling in Kawhi Leonard's right knee has decreased but there is no timetable for his return to play as he regains strength.</p>
"Tue, 24 Sep 2024 23:16:23 GMT",Clayton Kershaw not ready to face hitters as chance of postseason return is fading,https://www.latimes.com/sports/story/2024-09-24/dodgers-edgardo-henriquez,<p>The chances of Clayton Kershaw bolstering the Dodgers' injury-ravaged rotation appear to be dwindling by the day.</p>
"Tue, 24 Sep 2024 21:26:49 GMT","Belize native Douglas Langford commits to Harvard, creating excitement in Caribbean country",https://www.latimes.com/sports/highschool/story/2024-09-24/belize-native-douglas-langford-commits-to-harvard,<p>St. Pius X-St. Matthias' Douglas Langford is headed to Harvard for basketball.</p>
"Tue, 24 Sep 2024 18:33:31 GMT",Shohei Ohtani had only 16 stolen bases in June. Then he made it 'a really special season',https://www.latimes.com/sports/dodgers/story/2024-09-24/shohei-ohtani-stolen-bases-50-50-season,"<p>Entering this year, it was clear Shohei Ohtani would run more often because he wasn't going to pitch. But it wasn't until the second half of the season that he really took off.</p>"
"Tue, 24 Sep 2024 17:38:19 GMT","Brett Favre, testifying at welfare fraud hearing, reveals he has Parkinson's",https://www.latimes.com/sports/story/2024-09-24/brett-favre-parkinsons-congress-testimony-tanf-mississippi,"<p>Brett Favre, 54, says he has Parkinson's disease while testifying before a House committee about welfare fraud in which he was allegedly involved in Mississippi.</p>"
"Tue, 24 Sep 2024 16:59:44 GMT","Reggie Bush lawsuit accuses USC, Pac-12, NCAA of profiting from his NIL 'without compensating Bush one penny'",https://www.latimes.com/sports/usc/story/2024-09-24/reggie-bush-lawsuit-usc-pac-12-ncaa-nil,"<p>Heisman Trophy winner Reggie Bush sues USC, the Pac-12 and the NCAA over name, image and likeness compensation he alleges he lost while in college and after he left.</p>"
"Tue, 24 Sep 2024 16:46:39 GMT","Simic family, with two football players turned doctors, continues legacy on the field",https://www.latimes.com/sports/highschool/story/2024-09-24/simic-family-football-doctors-legacy,"<p>Will Simic, the starting center at Oaks Christian, is the son of Dr. Paul Simic, a former Sherman Oaks Notre Dame lineman.</p>"
"Tue, 24 Sep 2024 14:14:40 GMT",Shaikin: This Congresswoman tried to save the Athletics. Here's why she says she couldn't,https://www.latimes.com/sports/story/2024-09-24/congresswoman-barbara-lee-oakland-athletics-las-vegas,"<p>On the eve of the Athletics playing their final home series in Oakland, Rep. Barbara Lee shares her thoughts on the team leaving and what comes next.</p>"
"Tue, 24 Sep 2024 11:30:07 GMT",How does UCLA feel about its late Big Ten After Dark start time against Oregon?,https://www.latimes.com/sports/ucla/story/2024-09-24/ucla-football-big-ten-start-time-oregon,"<p>UCLA's game against No. 8 Oregon at the Rose Bowl will start at 8 p.m., the latest start time for the Bruins on the West Coast since 1990.</p>"
"Tue, 24 Sep 2024 11:00:56 GMT",L.A. Kickers players finally get their long-deserved U.S. Open Cup tribute,https://www.latimes.com/sports/soccer/story/2024-09-24/us-open-cup-kickers-champions-tribute,<p>The Los Angeles Kickers won multiple U.S. Open Cup titles in the 1950s and '60s. Players on those teams will be honored before Wednesday's final.</p>
"Tue, 24 Sep 2024 00:23:44 GMT",What makes a great Rams win even greater for Sean McVay? No injuries,https://www.latimes.com/sports/rams/story/2024-09-23/sean-mcvay-rams-injuries-49ers,"<p>Coming off a big win over the 49ers, Sean McVay is very pleased to learn no one has been added to the injury report ahead of Sunday's game with the Bears.</p>"
"Tue, 24 Sep 2024 00:04:17 GMT",Chargers safety Derwin James Jr. suspended for repeated safety rules violations,https://www.latimes.com/sports/chargers/story/2024-09-23/chargers-safety-derwin-james-suspended-one-game,"<p>Chargers safety Derwin James Jr. has been suspended one game for repeated safety violations, further complicating the team's chances against the Chiefs.</p>"
"Mon, 23 Sep 2024 22:37:40 GMT","Chargers could be minus Justin Herbert, Joey Bosa and starting tackles for Chiefs",https://www.latimes.com/sports/chargers/story/2024-09-23/chargers-injuries-justin-herbert-joe-alt-joey-bosa-rashawn-slater,"<p>Chargers coach would not speculate on injuries to Justin Herbert, Joey Bosa, Rashawn Slater and Joe Alt, who could miss the most time with Chiefs up next.</p>"
"Mon, 23 Sep 2024 21:14:46 GMT","Dodgers' goals for crucial San Diego series? Win division, and match Padres' intensity",https://www.latimes.com/sports/dodgers/story/2024-09-23/dodgers-padres-nl-west-race-intensity-rivalry,<p>The Padres have taken seven of 10 head-to-head matchups and trimmed a once nine-game division lead for the Dodgers down to just three entering the season's final week.</p>
"Mon, 23 Sep 2024 20:11:55 GMT","Shohei Ohtani 'could end up at 60-60.' His ex-team, Angels, may post worst record in history",https://www.latimes.com/sports/story/2024-09-23/shohei-ohtani-60-60-dodgers-mlb-wild-card-races-mike-trout,<p>Shohei Ohtani is trying to become the first 60-60 player with six regular-season games remaining. The Dodgers star has 53 home runs and 55 stolen bases.</p>
"Mon, 23 Sep 2024 18:16:26 GMT",DiJonai Carrington didn't mean to hit Caitlin Clark in the eye: 'I was trying to make a play',https://www.latimes.com/sports/story/2024-09-23/caitlin-clark-black-eye-wnba-playoffs-dijonai-carrington-fever-sun,"<p>Fever superstar Caitlin Clark had a rough WNBA postseason debut, suffering what appeared to be an accidental black eye from Sun's DiJonai Carrington.</p>"
"Mon, 23 Sep 2024 15:34:09 GMT",Shaikin: Beat L.A.? The Padres could. Here's how AJ Preller and Co. made that possible,https://www.latimes.com/sports/story/2024-09-23/aj-preller-san-diego-padres-dodgers-postseason,<p>The Dodgers and Padres play three games at Dodger Stadium this week. It could be cause for mutual celebration as October looms for both.</p>
"Mon, 23 Sep 2024 11:30:54 GMT",City Section top 10 football rankings,https://www.latimes.com/sports/highschool/story/2024-09-23/city-section-top-10-football-rankings,<p>Marine League teams lead City Section football rankings as league play is underway at the midpoint of the season.</p>
"Mon, 23 Sep 2024 11:30:30 GMT",Chargers vs. Steelers takeaways: Slew of injuries forces Jim Harbaugh into backup mode,https://www.latimes.com/sports/chargers/story/2024-09-23/chargers-vs-steelers-takeaways-injuries-justin-herbert,"<p>Injuries to Justin Herbert, Joey Bosa and Rashawn Slater played a big role in the Chargers' loss to the Steelers, so where does Jim Harbaugh go from here?</p>"
"Mon, 23 Sep 2024 10:30:45 GMT","Rams-49ers takeaways: Backups on offense, clutch defense provide winning kick",https://www.latimes.com/sports/rams/story/2024-09-23/rams-49ers-takeaways-backups-offense-clutch-defense,<p>Rams-49ers takeaways: An offense filled with backups on the offensive line and at receiver coupled with a clutch defense is difference in big NFC West win.</p>
"Mon, 23 Sep 2024 10:00:01 GMT",Plaschke: What a sight! Rams save their season with awestruck win against 49ers,https://www.latimes.com/sports/rams/story/2024-09-23/rams-save-season-awestruck-win-49ers-sean-mcvay,"<p>The Rams were on the verge of staying winless, but Sean McVay's team never gave up hope and managed to pull off a season-saving comeback against the 49ers.</p>"
"Mon, 23 Sep 2024 03:13:34 GMT",Kyren Williams flips an NFC West rivalry on its head in three-touchdown game for Rams,https://www.latimes.com/sports/rams/story/2024-09-22/kyren-williams-flips-rams-49ers-rivalry-game,"<p>The Rams were in desperation mode, but Kyren Williams' three-touchdown performance played a critical factor in the Rams prevailing over their rival.</p>"
"Sun, 22 Sep 2024 23:47:42 GMT",Rams' Sean McVay on shocking comeback to beat 49ers: 'Lot of guts. Lot of grit',https://www.latimes.com/sports/rams/story/2024-09-22/rams-rally-from-10-points-behind-late-in-fourth-quarter-stuns-49ers,"<p>The Rams trailed by 10 points with less than 7 minutes to go but rallied to score 13 points, culminated by a field goal with 2 seconds left to beat the 49ers.</p>"
"Sun, 22 Sep 2024 23:28:05 GMT",Mookie Betts hits walk-off homer to give Dodgers win over Rockies,https://www.latimes.com/sports/dodgers/story/2024-09-22/dodgers-rockies-sunday-recap,<p>The Dodgers win the three-game series against Colorado when Shohei Ohtani and Mookie Betts hit back-to-back home runs in ninth inning Sunday. </p>
"Sun, 22 Sep 2024 23:14:31 GMT","Justin Herbert, Chargers don't last in road loss to Steelers",https://www.latimes.com/sports/chargers/story/2024-09-22/justin-herbert-chargers-dont-last-in-road-loss-to-steelers,<p>Justin Herbert played as long as he could with an injured ankle but had to come out in the second half with the game tied before the Steelers took over.</p>
"Sun, 22 Sep 2024 20:53:16 GMT",UCLA vs. LSU takeaways: Was not getting mauled by Tigers a sign of progress?,https://www.latimes.com/sports/ucla/story/2024-09-22/ucla-vs-lsu-takeaways,"<p>Four takeaways from UCLA's 34-17 loss to LSU on Saturday, from the need for better pass protection and a pass rush to signs of life in running game.</p>"
"Sun, 22 Sep 2024 18:17:27 GMT",Sondheimer: Midseason report: It's the year of the linebacker in prep football,https://www.latimes.com/sports/highschool/story/2024-09-22/midseason-football-report-yesr-of-the-linebacker,"<p>From Nasir Wyatt of Mater Dei to Madden Faraimo of JSerra, there's an exceptional group of linebackers in Southern California this high school football season.</p>"
"Sun, 22 Sep 2024 17:42:39 GMT",The Times' top 25 high school football rankings,https://www.latimes.com/sports/highschool/story/2024-09-22/la-times-top-25-high-school-football-rankings-week-4,<p>A look at the top 25 high school football teams in the Southland heading into Week 5 of the season.</p>
"Sun, 22 Sep 2024 17:13:16 GMT",Oscar Rios is Downey High's go-to guy in key moments,https://www.latimes.com/sports/highschool/story/2024-09-22/oscar-rios-downey-high-football-go-to-guy-key-moments,<p>The junior has emerged as a top Southern Section quarterback in 2024 with 16 total touchdowns.</p>
"Sun, 22 Sep 2024 11:00:18 GMT",Dodgers pitcher Anthony Banda wants to make clear how he broke his hand,https://www.latimes.com/sports/dodgers/story/2024-09-22/anthony-banda-talks-about-broken-hand,"<p>Dodgers pitcher Anthony Banda clarifies what happened when he broke a bone in his pitching hand, calling the incident ""very embarrassing.""</p>"
"Sun, 22 Sep 2024 10:00:54 GMT",Hernández: USC's loss to Michigan a reminder that Lincoln Riley falters under pressure,https://www.latimes.com/sports/usc/story/2024-09-22/usc-lincoln-riley-falters-pressure-michigan,"<p>USC should have beaten Michigan, but curious play calls from Lincoln Riley raise questions as to whether he can lead the Trojans to a national title.</p>"
"Sun, 22 Sep 2024 06:54:41 GMT",Rylee Blade shatters girls' record at Woodbridge Cross Country Classic,https://www.latimes.com/sports/highschool/story/2024-09-21/woodbridge-cross-country-meet-on-saturday-in-irvine,<p>Corona Santiago standout Rylee Blade beats the previous girls' sweepstakes record by more than 12 seconds at the Woodbridge Cross Country Classic.</p>
"Sun, 22 Sep 2024 05:13:09 GMT",Orange Lutheran scores 26 consecutive points in second half to defeat Sierra Canyon,https://www.latimes.com/sports/highschool/story/2024-09-21/orange-lutheran-scores-26-consecutive-points-defeat-sierra-canyon,"<p>Down 19 points at halftime, Orange Lutheran football rallies to a 33-26 victory over host Sierra Canyon.</p>"
"Sun, 29 Sep 2024 09:12:47 GMT",England v Australia: fifth and decisive men’s cricket one-day international – live,https://www.theguardian.com/sport/live/2024/sep/29/england-v-australia-fifth-decisive-mens-cricket-one-day-international-live,"<ul><li>Live updates from final ODI of series in Bristol, tied 2-2</li><li><a href=""https://www.theguardian.com/sport/2024/sep/28/england-female-cricketers-land-30-per-cent-pay-rises-new-multiyear-deals"">England’s female cricketers land 30% pay rises</a> | <a href=""mailto:james.wallace.casual@theguardian.com"">Mail Tim</a></li></ul><p>Morning everyone and welcome to the last stop on a long and winding road. It’s the end of the home international cricket season, the final act of the drama, the fifth set of the match. It could be anything from a cliffhanger to a damp squib.</p><p>England have to beat Australia for the third time in a week to complete a barnstorming comeback. Australia have to remember how experienced they are and put these upstarts in their place. And both sides have to beat the weather, which is looking dodgy all day and downright dismal from mid-afternoon.</p> <a href=""https://www.theguardian.com/sport/live/2024/sep/29/england-v-australia-fifth-decisive-mens-cricket-one-day-international-live"">Continue reading...</a>"
"Sun, 29 Sep 2024 09:19:27 +0000",Why Anthony Joshua has been ‘suspended’ following knockout defeat to Daniel Dubois,https://metro.co.uk/2024/09/29/anthony-joshua-suspended-following-ko-defeat-daniel-dubois-21698833/,"The former champion suffered a heavy defeat in front of 96,000 last weekend."
"Sun, 29 Sep 2024 09:16:20 +0000",Footballer collapses in front of distressed team-mates in dressing room at half-time,https://metro.co.uk/2024/09/29/footballer-collapses-front-distressed-team-mates-dressing-room-21698535/,'It was difficult to watch. It was difficult to see that.'
"Thu, 26 Sep 2024 23:08:00 +0100",USA make crushing start to Presidents Cup after Scheffler-Kim tension,https://news.sky.com/story/presidents-cup-team-usa-secure-5-0-fourballs-clean-sweep-after-scottie-scheffler-tom-kim-tension-13222688,Team USA delivered a day one-thrashing of the International side to make a dominant start to their attempt to win a 10th successive Presidents Cup.
"Thu, 26 Sep 2024 16:12:00 +0100",McKenna: Premier League style? We're still finding out...,https://news.sky.com/story/kieran-mckenna-exclusive-ipswich-manager-on-figuring-out-premier-league-demands-omari-hutchinson-and-building-from-the-back-13222504,Ask Kieran McKenna what style he wants his Ipswich team to play this season and he might surprise you.
"Fri, 27 Sep 2024 12:56:00 +0100",Fernandes' finishing problem for Man Utd,https://news.sky.com/story/bruno-fernandes-man-utd-captain-has-gone-12-games-without-a-goal-as-clubs-finishing-problems-prove-costly-13222922,"When Bruno Fernandes whacked in a stunning strike with his weaker left foot from 25 yards and slid on his knees in front of the Stretford End in celebration of clinching a comeback win over Sheffield United last April, he had racked up seven goals in his last five games for Manchester United."
"Fri, 27 Sep 2024 22:30:00 +0100",Arteta explains Man City comments after Pep called for clarity,https://news.sky.com/story/pep-guardiola-man-city-boss-demands-clarity-from-arsenals-mikel-arteta-about-premier-league-champions-dark-arts-13224132,"Arsenal manager Mikel Arteta has explained his comments about Manchester City's  tactics - clarifying that he knows ""everything"" about them because of how hard Pep Guardiola's players and staff work."
"Sat, 28 Sep 2024 09:50:00 +0100","PL hits and misses: Palmer makes history, Arsenal become title favourites",https://news.sky.com/story/premier-league-hits-and-misses-chelseas-cole-palmer-makes-history-as-arsenal-become-title-favourites-13223471,
"Sat, 28 Sep 2024 22:30:00 +0100",Ten Hag vs Ange: Trophy 'trap' or sustainable success?,https://news.sky.com/story/erik-ten-hag-manchester-united-need-trophies-ange-postecoglou-trophies-not-enough-13222550,"Ange Postecoglou thinks there's more to being successful as a top-level manager than just winning trophies, with ""sustainable success"" his aim at Tottenham."
"Sat, 28 Sep 2024 16:18:00 +0100",Pep irked by Rodri questions and addresses Haaland 'knocks',https://news.sky.com/story/pep-guardiola-praises-man-city-midfield-in-absence-of-rodri-and-gives-update-on-erling-haaland-knocks-13223852,"Pep Guardiola became frustrated by repeated questions about Rodri after Man City's 1-1 draw at Newcastle, insisting his side's performance without the injured midfield ace was ""exceptional""."
"Sat, 28 Sep 2024 20:09:00 +0100",'It's got to stop' - Neville slams Wolves' tactics in Liverpool defeat,https://news.sky.com/story/gary-neville-criticises-wolves-tactics-during-liverpool-defeat-in-premier-league-its-got-to-stop-13224263,"Gary Neville slammed Wolves' approach in the final stages of their 2-1 defeat to Liverpool at Molineux on <em>Saturday Night Football</em>, suggesting they had ""lost the essence of football."""
"Thu, 26 Sep 2024 07:18:00 +0100",Livingstone makes history as England dominate Australia in 186-run win,https://news.sky.com/story/england-vs-australia-liam-livingstone-scores-historic-half-century-as-england-dominate-australia-in-186-run-win-13222242,"Liam Livingstone made history with the quickest ODI half-century at Lord's as England cruised to a 186-run win over Australia in the fourth ODI, levelling the series at 2-2."
"Fri, 27 Sep 2024 20:58:00 +0100",Broad: Livingstone shows England selectors his ODI worth,https://news.sky.com/story/england-vs-australia-liam-livingstone-has-shown-selectors-he-should-be-part-of-odi-squads-says-stuart-broad-13223291,"Liam Livingstone's blistering 62 not out has shown the England selectors why he should be part of the white-ball squads, says former quick Stuart Broad."
